"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"acr3" "OTU_0641" "Sphaerobacter thermophilus DSM 20745" "ncbi" "Sphaerobacter" "Thermomicrobia" "Chloroflexi"
"intI" "OTU_0221" "Sulfurifustis variabilis" "ncbi" "Sulfurifustis" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0443" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0034" "Methylobacillus flagellatus KT" "ncbi" "Methylobacillus" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0139" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0006" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0001" "Solirubrobacterales bacterium 70-9" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"vanA" "OTU_0027" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0059" "Micromonospora saelicesensis" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0204" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0252" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0038" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"vanA" "OTU_0018" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"tolC" "OTU_0032" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0003" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0086" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0125" "Rhodanobacter sp. Root179" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"vanA" "OTU_0005" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"intI" "OTU_0163" "Methylobacillus flagellatus KT" "ncbi" "Methylobacillus" "Betaproteobacteria" "Proteobacteria"
"arsA" "OTU_0092" "Chloroflexi bacterium OLB13" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0208" "Micromonospora coriariae" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"aioA" "OTU_0064" "Bradyrhizobium sp. NAS96.2" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0460" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"aioA" "OTU_0020" "Xanthobacter autotrophicus Py2" "ncbi" "Xanthobacter" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0636" "Micromonospora saelicesensis" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"ClassA" "OTU_0042" "Ralstonia insidiosa" "ncbi" "Ralstonia" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0462" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0229" "Rhodanobacter sp. Root480" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"tolC" "OTU_0005" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0496" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0022" "Rhodanobacter sp. Root480" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"vanA" "OTU_0024" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0439" "Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_63_16" "ncbi" NA NA "Candidatus Omnitrophica"
"intI" "OTU_0209" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0078" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0111" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0346" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"intI" "OTU_0061" "Nitrosococcus watsonii C-113" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"aioA" "OTU_0007" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0048" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0262" "Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8" "ncbi" NA NA "Candidatus Firestonebacteria"
"intI" "OTU_0214" "Alicycliphilus sp. B1" "ncbi" "Alicycliphilus" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0522" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0006" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"tolC" "OTU_0045" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0422" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0072" "Nitrosococcus watsonii C-113" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0519" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"aioA" "OTU_0025" "Chelatococcus sp. CO-6" "ncbi" "Chelatococcus" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0304" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0823" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0149" "Rhodanobacter sp. Root480" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0021" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0348" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"intI" "OTU_0045" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0047" "Roseomonas cervicalis ATCC 49957" "ncbi" "Roseomonas" "Alphaproteobacteria" "Proteobacteria"
"tolC" "OTU_0004" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0128" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1142" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0039" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"acr3" "OTU_0523" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0077" "Thiolapillus brandeum" "ncbi" "Thiolapillus" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0216" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0127" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0365" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0503" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0044" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0101" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0192" "Leptolyngbya boryana IAM M-101" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"acr3" "OTU_0555" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0288" "Geobacter metallireducens GS-15" "ncbi" "Geobacter" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0022" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0194" "Planctomycetes bacterium GWF2_50_10" "ncbi" NA NA "Planctomycetes"
"arsM" "OTU_0577" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0177" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0027" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0512" "Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8" "ncbi" NA NA "Candidatus Firestonebacteria"
"aioA" "OTU_0006" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0115" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0166" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0139" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"acr3" "OTU_0615" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0386" "Acidobacteriales bacterium 13_2_20CM_2_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0055" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"acr3" "OTU_0342" "Gemmatimonas sp. SG8_28" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"intI" "OTU_0070" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0021" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0651" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0215" "Sulfuricaulis limicola" "ncbi" "Sulfuricaulis" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0157" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0181" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0175" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"aioA" "OTU_0061" "Bradyrhizobium sp. NAS96.2" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0240" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"intI" "OTU_0150" "Leptolyngbya boryana IAM M-101" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"intI" "OTU_0205" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_1299" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0001" "Sideroxydans lithotrophicus ES-1" "ncbi" "Sideroxydans" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0210" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0058" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"intI" "OTU_0151" "Nitrococcus mobilis Nb-231" "ncbi" "Nitrococcus" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0183" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0534" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0287" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"vanA" "OTU_0025" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"intI" "OTU_0112" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0195" "Planctomycetales bacterium 71-10" "ncbi" NA "Planctomycetia" "Planctomycetes"
"acr3" "OTU_0545" "Gemmatimonas sp. SG8_28" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"acr3" "OTU_0416" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"intI" "OTU_0295" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0473" "Actinomadura sp. CNU-125" "ncbi" "Actinomadura" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0002" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0189" "Amycolatopsis xylanica" "ncbi" "Amycolatopsis" "Actinobacteria" "Actinobacteria"
"arsM" "OTU_0322" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0081" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0128" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0146" "Steroidobacter denitrificans" "ncbi" "Steroidobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0126" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0175" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0288" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0016" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0283" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0135" "Leptolyngbya sp. PCC 7375" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"arsM" "OTU_0013" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0406" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1177" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0050" "Rhodocyclaceae bacterium PG1-Ca6" "ncbi" "Rugosibacter" "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0011" "Bosea sp. DSM 18164" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0172" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0492" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0005" "Leptolyngbya sp. PCC 7375" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"intI" "OTU_0224" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0285" "Smithella sp. SDB" "ncbi" "Smithella" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0258" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0240" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0103" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0004" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0194" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0228" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0472" "Gemmatimonas sp. SG8_28" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"arsM" "OTU_1014" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0063" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0212" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0133" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0191" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0372" "Acidobacteria bacterium 13_1_20CM_4_57_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1222" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0984" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0997" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0041" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0085" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0255" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0612" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0651" "Bacteroidetes bacterium 46-16" "ncbi" NA NA "Bacteroidetes"
"arsM" "OTU_0556" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0256" "Acidobacteriales bacterium 13_2_20CM_2_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0445" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0693" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0142" "Methylomonas methanica MC09" "ncbi" "Methylomonas" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0302" "Leptolyngbya sp. PCC 7375" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"intI" "OTU_0262" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"ClassA" "OTU_0050" "Herbaspirillum hiltneri N3" "ncbi" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0271" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0461" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1026" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0019" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0200" "Geobacter metallireducens GS-15" "ncbi" "Geobacter" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0264" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0114" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"aioA" "OTU_0056" "Scytonema tolypothrichoides VB-61278" "ncbi" "Scytonema" NA "Cyanobacteria"
"arsM" "OTU_0414" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0152" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1245" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0030" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0190" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0306" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0690" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0172" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1226" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0132" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0281" "Nitrosococcus halophilus Nc 4" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0152" "Dehalococcoidia bacterium SM23_28_1" "ncbi" NA "Dehalococcoidia" "Chloroflexi"
"intI" "OTU_0035" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0296" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0537" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0025" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0073" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0371" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0419" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0576" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0094" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0646" "Bacillus sp. 1NLA3E" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"arsM" "OTU_0462" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1029" "Acidobacteria bacterium 13_1_20CM_2_65_9" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0540" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0053" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_1297" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0687" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_1223" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0359" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0202" "Nitrosococcus watsonii C-113" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"arsM" "OTU_0360" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0587" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0536" "miscellaneous Crenarchaeota group archaeon SMTZ-80" "ncbi" NA NA "Candidatus Bathyarchaeota"
"arsM" "OTU_0304" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsM" "OTU_0407" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_59_11" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0098" "Smithella sp. SDB" "ncbi" "Smithella" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0323" "Gemmatimonas sp. SG8_28" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"acr3" "OTU_0559" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"arsM" "OTU_0245" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0786" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0769" "Acidobacteriales bacterium 13_1_40CM_3_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0159" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_0802" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0175" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0110" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0408" "Leptolyngbya valderiana BDU 20041" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"arsM" "OTU_0059" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_0223" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
