"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen15" 2.25 38.9 "FireAffected" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 18.996 0.0489 4002.74163817 1655.054 0.00474574721956941 0.0114775711245675 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Serratia sp. SCBI" 1.086 0.0028 4002.74163817 1655.054 0.000271314038768814 0.000656171943634468 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Rhodanobacter sp. SCN 66-43" 6.279 0.0162 4002.74163817 1655.054 0.00156867481531251 0.00379383391720149 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Sphingomonas sanguinis" 0.766 0.002 4002.74163817 1655.054 0.000191368833975056 0.000462824777922654 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Pseudoxanthomonas sp. Root65" 1.079 0.0028 4002.74163817 1655.054 0.00026956523741395 0.000651942474384522 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Dyella japonica A8" 1.142 0.0029 4002.74163817 1655.054 0.000285304449607721 0.000690007697634035 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Buttiauxella gaviniae ATCC 51604" 1.936 0.005 4002.74163817 1655.054 0.000483668489002231 0.00116975035255647 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Psychrobacter alimentarius" 1.054 0.0027 4002.74163817 1655.054 0.000263319518289438 0.000636837227063286 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Mycobacterium sp. VKM Ac-1817D" 1.493 0.0038 4002.74163817 1655.054 0.000372994346115874 0.000902085370024181 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Thioalkalivibrio sp. K90mix" 6.38 0.0164 4002.74163817 1655.054 0.00159390752057554 0.00385485911637928 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Rhodospirillales bacterium 69-11" 1.088 0.0028 4002.74163817 1655.054 0.000271813696298775 0.000657380363420166 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Methyloceanibacter methanicus" 2.383 0.0061 4002.74163817 1655.054 0.000595341946948511 0.00143983217466016 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 3.107 0.008 4002.74163817 1655.054 0.000776217972794387 0.00187728013708314 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Sphingobium sp. Ant17" 1.157 0.003 4002.74163817 1655.054 0.000289051881082429 0.000699070846026776 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Novosphingobium sp. FSW06-99" 1.385 0.0036 4002.74163817 1655.054 0.000346012839497981 0.000836830701596443 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Methylocella silvestris BL2" 73.075 0.188 4002.74163817 1655.054 0.0182562370009494 0.0441526379199712 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Methyloceanibacter caenitepidi" 3.635 0.0094 4002.74163817 1655.054 0.000908127560704086 0.00219630296050763 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Variovorax sp. WDL1" 2.209 0.0057 4002.74163817 1655.054 0.000551871741841906 0.00133469965330436 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Sulfuricaulis limicola" 2.058 0.0053 4002.74163817 1655.054 0.000514147598329851 0.0012434639594841 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Mycobacterium heckeshornense" 1.535 0.0039 4002.74163817 1655.054 0.000383487154245054 0.000927462185523856 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "uncultured bacterium" 99.59 0.2562 4002.74163817 1655.054 0.0248804467044071 0.0601732632288735 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Chelatococcus sp. CO-6" 1.648 0.0042 4002.74163817 1655.054 0.00041171780468785 0.00099573790341584 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Phenylobacterium sp. SCN 70-31" 1.493 0.0038 4002.74163817 1655.054 0.000372994346115874 0.000902085370024181 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. 1554424.7" 0.791 0.0018 9317.34604734 4004.868 8.48954193588014e-05 0.000197509630779342 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Afipia sp. P52-10" 5.787 0.013 9317.34604734 4004.868 0.000621099610403772 0.00144499144541093 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhodopseudomonas sp. AAP120" 8.552 0.0192 9317.34604734 4004.868 0.000917857934711087 0.00213540121671925 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium erythrophlei" 3.228 0.0073 9317.34604734 4004.868 0.000346450586207599 0.000806019074785986 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Methylococcus capsulatus str. Bath" 21.214 0.0477 9317.34604734 4004.868 0.00227682860464932 0.00529705348590765 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhizobium sp. CF080" 2.308 0.0052 9317.34604734 4004.868 0.000247710022604442 0.000576298644549583 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Labrenzia alba" 12.228 0.0275 9317.34604734 4004.868 0.00131239088232544 0.00305328415318557 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mesorhizobium sp. LSJC280B00" 1.969 0.0044 9317.34604734 4004.868 0.00021132627145067 0.000491651659929865 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium diazoefficiens" 0.878 0.002 9317.34604734 4004.868 9.42328422212739e-05 0.000219233193203871 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Phenylobacterium zucineum HLK1" 1.376 0.0031 9317.34604734 4004.868 0.000147681538606461 0.000343581860875315 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. E2699" 0.858 0.0019 9317.34604734 4004.868 9.20863082299009e-05 0.000214239270807427 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. 1164966.3" 1.05 0.0024 9317.34604734 4004.868 0.000112693034547082 0.000262180925813285 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bosea sp. DSM 18164" 3.49 0.0079 9317.34604734 4004.868 0.000374570181494585 0.000871439458179396 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. cf659" 12.854 0.0289 9317.34604734 4004.868 0.00137957739625541 0.00320959392419426 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidiphilium sp. PM" 4.641 0.0104 9317.34604734 4004.868 0.0004981032126981 0.00115883969209472 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium icense" 1.85 0.0042 9317.34604734 4004.868 0.000198554394202001 0.000461937821671026 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Burkholderia phytofirmans PsJN" 1.13 0.0025 9317.34604734 4004.868 0.000121279170512573 0.000282156615399059 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sphingomonas sp. S17" 2.048 0.0046 9317.34604734 4004.868 0.000219805080716593 0.000511377653395817 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sinorhizobium medicae WSM419" 1.128 0.0025 9317.34604734 4004.868 0.000121064517113436 0.000281657223159415 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Pseudomonas sp. Chol1" 4.144 0.0093 9317.34604734 4004.868 0.000444761843012482 0.0010347407205431 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sphingomonas sp. WHSC-8" 1.44 0.0032 9317.34604734 4004.868 0.000154550447378855 0.000359562412543934 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Pseudoxanthomonas sp. Root65" 1.454 0.0033 9317.34604734 4004.868 0.000156053021172816 0.000363058158221444 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Aggregatibacter sp. oral taxon 458 str. W10330" 1.554 0.0035 9317.34604734 4004.868 0.000166785691129681 0.000388027770203662 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidithiobacillales bacterium SG8_45" 2.493 0.0056 9317.34604734 4004.868 0.000267565462024642 0.000622492426716686 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Labrenzia aggregata" 2.73 0.0061 9317.34604734 4004.868 0.000293001889822412 0.000681670407114542 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Comamonas testosteroni" 2.232 0.005 9317.34604734 4004.868 0.000239553193437225 0.000557321739443098 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Herbaspirillum sp. YR522" 1 0.0023 9317.34604734 4004.868 0.000107326699568649 0.000249696119822176 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Thioalkalivibrio sp. K90mix" 1.338 0.003 9317.34604734 4004.868 0.000143603124022852 0.000334093408322072 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. 1245801.1" 2.586 0.0058 9317.34604734 4004.868 0.000277546845084526 0.000645714165860148 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhodospirillales bacterium 69-11" 7.409 0.0167 9317.34604734 4004.868 0.000795183517104121 0.00184999855176251 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Methyloceanibacter methanicus" 16.906 0.038 9317.34604734 4004.868 0.00181446518290758 0.00422136260171371 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. Gha" 2.277 0.0051 9317.34604734 4004.868 0.000244382894917814 0.000568558064835096 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Phenylobacterium zucineum HLK1" 6.935 0.0156 9317.34604734 4004.868 0.000744310661508581 0.00173164259096679 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. 852013-51886_SCH5428379" 1.016 0.0023 9317.34604734 4004.868 0.000109043926761747 0.000253691257739331 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sphingobium baderi" 1.025 0.0023 9317.34604734 4004.868 0.000110009867057865 0.000255938522817731 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Pseudomonas sp. 12M76_air" 3.016 0.0068 9317.34604734 4004.868 0.000323697325899046 0.000753083497383684 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Pseudomonas mendocina NK-01" 1.694 0.0038 9317.34604734 4004.868 0.000181811429069291 0.000422985226978767 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium yuanmingense" 1.503 0.0034 9317.34604734 4004.868 0.00016131202945168 0.000375293268092731 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp." 1.996 0.0045 9317.34604734 4004.868 0.000214224092339023 0.000498393455165064 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Herbaspirillum seropedicae SmR1" 1.531 0.0034 9317.34604734 4004.868 0.000164317177039602 0.000382284759447752 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium heckeshornense" 2.857 0.0064 9317.34604734 4004.868 0.00030663238066763 0.000713381814331958 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sinorhizobium sp. GL28" 7.947 0.0179 9317.34604734 4004.868 0.000852925281472054 0.00198433506422684 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sphingomonas sp. WG" 1.238 0.0028 9317.34604734 4004.868 0.000132870454065988 0.000309123796339854 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Burkholderia gladioli" 2.47 0.0056 9317.34604734 4004.868 0.000265096947934563 0.000616749415960776 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Roseomonas sp. M3" 2.598 0.0058 9317.34604734 4004.868 0.00027883476547935 0.000648710519298014 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Candidatus Muproteobacteria bacterium RBG_16_64_11" 2.844 0.0064 9317.34604734 4004.868 0.000305237133573238 0.00071013576477427 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Candidatus Muproteobacteria bacterium RBG_16_60_9" 40.437 0.091 9317.34604734 4004.868 0.00433996975045746 0.0100969619972493 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Phenylobacterium sp. SCN 70-31" 1.524 0.0034 9317.34604734 4004.868 0.000163565890142621 0.000380536886608997 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Chelatococcus sp. CO-6" 1.092 0.0025 9317.34604734 4004.868 0.000117200755928965 0.000272668162845817 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Pseudomonas pseudoalcaligenes" 14.902 0.0335 9317.34604734 4004.868 0.00159938247697201 0.00372097157759007 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhodospirillales bacterium 69-11" 1.384 0.0031 9317.34604734 4004.868 0.00014854015220301 0.000345579429833892 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. YR681" 3.961 0.0089 9317.34604734 4004.868 0.000425121056991419 0.000989046330615641 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Pseudomonas plecoglossicida NB2011" 1.431 0.0032 9317.34604734 4004.868 0.000153584507082737 0.000357315147465534 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Sphingopyxis sp. Root154" 1.029 0.0023 9317.34604734 4004.868 0.00011043917385614 0.00025693730729702 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mesorhizobium plurifarium" 8.945 0.0201 9317.34604734 4004.868 0.000960037327641566 0.00223353179180937 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "mine drainage metagenome" 1.148 0.0026 9317.34604734 4004.868 0.000123211051104809 0.000286651145555859 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Thauera linaloolentis 47Lol = DSM 12138" 5.842 0.0131 9317.34604734 4004.868 0.000627002578880048 0.00145872473200115 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mesorhizobium sp. YR577" 3.275 0.0074 9317.34604734 4004.868 0.000351494941087326 0.000817754792417628 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mesorhizobium alhagi CCNWXJ12-2" 7.807 0.0176 9317.34604734 4004.868 0.000837899543532443 0.00194937760745173 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Magnetospirillum sp. 64-120" 2.114 0.0048 9317.34604734 4004.868 0.000226888642888124 0.000527857597304081 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. Ghvi" 8.03 0.0181 9317.34604734 4004.868 0.000861833397536252 0.00200505984217208 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Burkholderia diffusa" 1.694 0.0038 9317.34604734 4004.868 0.000181811429069291 0.000422985226978767 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Microbulbifer yueqingensis" 7.321 0.0165 9317.34604734 4004.868 0.00078573876754208 0.00182802529321815 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. 1245852.3" 1.013 0.0023 9317.34604734 4004.868 0.000108721946663041 0.000252942169379865 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. cf659" 5.641 0.0127 9317.34604734 4004.868 0.000605429912266749 0.0014085358119169 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Phenylobacterium sp. SCN 70-31" 3.655 0.0082 9317.34604734 4004.868 0.000392279086923412 0.000912639317950055 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. ORS 285" 1.875 0.0042 9317.34604734 4004.868 0.000201237561691217 0.000468180224666581 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Lysobacter enzymogenes" 1.513 0.0034 9317.34604734 4004.868 0.000162385296447366 0.000377790229290953 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 59.894 0.1348 9317.34604734 4004.868 0.00642822534396467 0.0149552994006294 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. LMTR 3" 3.349 0.0075 9317.34604734 4004.868 0.000359437116855406 0.000836232305284469 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhodanobacter sp. SCN 66-43" 29.424 0.0662 9317.34604734 4004.868 0.00315798080810793 0.00734705862964772 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Rhizobium sp. LCM 4573" 1.064 0.0024 9317.34604734 4004.868 0.000114195608341043 0.000265676671490796 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Acidovorax sp. CF316" 1.636 0.0037 9317.34604734 4004.868 0.00017558648049431 0.000408502852029081 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mesorhizobium loti" 9.211 0.0207 9317.34604734 4004.868 0.000988586229726826 0.00229995095968207 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Hyphomonas adhaerens MHS-3" 1.077 0.0024 9317.34604734 4004.868 0.000115590855435435 0.000268922721048484 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Phenylobacterium sp. SCN 69-14" 4.444 0.01 9317.34604734 4004.868 0.000476959852883076 0.00110964955648975 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "bacterium YEK0313" 1.12 0.0025 9317.34604734 4004.868 0.000120205903516887 0.000279659654200838 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Comamonas sp. SCN 67-35" 2.731 0.0061 9317.34604734 4004.868 0.000293109216521981 0.000681920103234364 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 3.781 0.0085 9317.34604734 4004.868 0.000405802251069062 0.000944101029047649 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium shimoidei" 1.294 0.0029 9317.34604734 4004.868 0.000138880749241832 0.000323106779049896 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Novosphingobium sp. FSW06-99" 1.161 0.0026 9317.34604734 4004.868 0.000124606298199202 0.000289897195113547 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium neotropicale" 1.692 0.0038 9317.34604734 4004.868 0.000181596775670154 0.000422485834739123 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mesorhizobium loti" 2.675 0.006 9317.34604734 4004.868 0.000287098921346136 0.000667937120524322 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Caulobacter sp. K31" 1.444 0.0032 9317.34604734 4004.868 0.000154979754177129 0.000360561197023223 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Mycobacterium sp. E2978" 5.326 0.012 9317.34604734 4004.868 0.000571622001902625 0.00132988153417291 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "uncultured bacterium" 9.146 0.0206 9317.34604734 4004.868 0.000981609994254864 0.00228372071189363 "arsC_glut" "AsRG"
"Cen16" 3.57 21.7 "FireAffected" "Bradyrhizobium sp. NAS80.1" 4.597 0.0103 9317.34604734 4004.868 0.00049338083791708 0.00114785306282255 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Paracoccus sp. 228" 1.049 0.0085 3867.44839599 699.272 0.00027123826683445 0.00150013156539944 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mycobacterium vanbaalenii PYR-1" 1.522 0.0123 3867.44839599 699.272 0.000393541126903749 0.00217654932558432 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mycobacterium intracellulare ATCC 13950" 1.202 0.0097 3867.44839599 699.272 0.000310799234256443 0.00171893054490956 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Bradyrhizobium erythrophlei" 3.969 0.032 3867.44839599 699.272 0.00102625803724112 0.00567590293905662 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Sphingobium sp. MI1205" 1.405 0.0113 3867.44839599 699.272 0.000363288622404577 0.00200923245890011 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium sp. LSJC280B00" 1.299 0.0105 3867.44839599 699.272 0.000335880370465157 0.0018576462378016 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Alicycliphilus denitrificans K601" 1.93 0.0156 3867.44839599 699.272 0.000499037040029064 0.00276001327094464 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Afipia sp. 1NLS2" 1.525 0.0123 3867.44839599 699.272 0.000394316832147317 0.00218083950165315 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Lautropia sp. SCN 70-15" 2.178 0.0176 3867.44839599 699.272 0.000563162006830726 0.00311466782596758 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium ciceri biovar biserrulae WSM1271" 0.941 0.0076 3867.44839599 699.272 0.000243312878065984 0.00134568522692171 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Janthinobacterium sp. HH01" 1.248 0.0101 3867.44839599 699.272 0.000322693381324493 0.00178471324463156 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Rhizobium sp. AAP116" 1.907 0.0154 3867.44839599 699.272 0.000493089966495039 0.00272712192108364 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mycobacterium sp. Root265" 1.05 0.0085 3867.44839599 699.272 0.000271496835248973 0.00150156162408905 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acetobacteraceae bacterium AT-5844" 1.261 0.0102 3867.44839599 699.272 0.00032605477071329 0.00180330400759647 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Blastochloris viridis" 1.551 0.0125 3867.44839599 699.272 0.000401039610924911 0.00221802102758297 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Rhizobium sp. LPU83" 1.098 0.0089 3867.44839599 699.272 0.000283908119146068 0.00157020444119027 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Sphingomonadales bacterium RIFCSPHIGHO2_01_FULL_65_20" 1.116 0.009 3867.44839599 699.272 0.000288562350607479 0.00159594549760322 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Acidiphilium cryptum JF-5" 1.924 0.0155 3867.44839599 699.272 0.000497485629541927 0.00275143291880699 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Lysobacter concretionis Ko07 = DSM 16239" 1.814 0.0146 3867.44839599 699.272 0.000469043103944415 0.00259412646295004 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Methyloceanibacter methanicus" 1.897 0.0153 3867.44839599 699.272 0.00049050428234981 0.00271282133418756 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Phenylobacterium zucineum HLK1" 1.183 0.0095 3867.44839599 699.272 0.000305886434380509 0.001691759429807 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Azotobacter chroococcum NCIMB 8003" 1.252 0.0101 3867.44839599 699.272 0.000323727654982584 0.00179043347938999 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Burkholderia sp. ST111" 1.592 0.0128 3867.44839599 699.272 0.000411640915920347 0.00227665343385693 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Comamonas testosteroni" 3.518 0.0284 3867.44839599 699.272 0.000909643682291319 0.00503094647004313 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium sp. Root102" 1.061 0.0086 3867.44839599 699.272 0.000274341087808724 0.00151729226967475 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Bradyrhizobium erythrophlei" 1.247 0.0101 3867.44839599 699.272 0.00032243481290997 0.00178328318594195 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Neorhizobium galegae bv. orientalis" 1.744 0.0141 3867.44839599 699.272 0.000450943314927817 0.00249402235467744 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Herbaspirillum seropedicae SmR1" 1.884 0.0152 3867.44839599 699.272 0.000487142892961013 0.00269423057122264 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mycobacterium gilvum PYR-GCK" 1.504 0.0121 3867.44839599 699.272 0.000388886895442338 0.00215080826917137 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Bradyrhizobium valentinum" 1.649 0.0133 3867.44839599 699.272 0.000426379315548148 0.00235816677916462 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Candidatus Muproteobacteria bacterium RBG_16_60_9" 1.06 0.0086 3867.44839599 699.272 0.000274082519394201 0.00151586221098514 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Bordetella hinzii" 1.053 0.0085 3867.44839599 699.272 0.000272272540492541 0.00150585180015788 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Lautropia sp. SCN 69-89" 1.104 0.0089 3867.44839599 699.272 0.000285459529633205 0.00157878479332792 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium muleiense" 1.344 0.0108 3867.44839599 699.272 0.000347515949118685 0.00192199887883399 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Sphingopyxis sp. Root154" 1.888 0.0152 3867.44839599 699.272 0.000488177166619105 0.00269995080598108 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Burkholderia sp. OLGA172" 2.887 0.0233 3867.44839599 699.272 0.000746487012727413 0.00412857943690009 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Mesorhizobium alhagi CCNWXJ12-2" 2.952 0.0238 3867.44839599 699.272 0.000763293959671397 0.00422153325172465 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Burkholderia vietnamiensis" 1.759 0.0142 3867.44839599 699.272 0.00045482184114566 0.00251547323502156 "arsC_glut" "AsRG"
"Cen17" 1.99 12.1 "Reference" "Bradyrhizobium manausense" 1.288 0.0104 3867.44839599 699.272 0.000333036117905406 0.0018419155922159 "arsC_glut" "AsRG"
