"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"aioA" "OTU_0023" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0031" "Betaproteobacteria bacterium RIFCSPLOWO2_02_FULL_62_17" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0041" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0046" "Thiocapsa sp. KS1" "ncbi" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria"
"aioA" "OTU_0044" "Roseomonas cervicalis ATCC 49957" "ncbi" "Roseomonas" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0045" "Chelatococcus sp. CO-6" "ncbi" "Chelatococcus" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0053" "Nitrobacter hamburgensis X14" "ncbi" "Nitrobacter" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0052" "Hyphomicrobium sp. SCN 65-11" "ncbi" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0062" "Thiocapsa sp. KS1" "ncbi" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria"
"aioA" "OTU_0068" "Thiocapsa sp. KS1" "ncbi" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria"
"aioA" "OTU_0071" "Candidatus Muproteobacteria bacterium RBG_16_65_34" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"aioA" "OTU_0064" "Candidatus Muproteobacteria bacterium RBG_16_65_34" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"aioA" "OTU_0065" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0066" "Nitrobacter hamburgensis X14" "ncbi" "Nitrobacter" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0080" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0095" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0090" "Thiocapsa sp. KS1" "ncbi" "Thiocapsa" "Gammaproteobacteria" "Proteobacteria"
"aioA" "OTU_0102" "Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_58" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0104" "Hyphomicrobium sp. SCN 65-11" "ncbi" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria"
"arsA" "OTU_0040" "Richelia intracellularis HM01" "ncbi" "Richelia" NA "Cyanobacteria"
"arsA" "OTU_0106" "Richelia intracellularis HM01" "ncbi" "Richelia" NA "Cyanobacteria"
"arsA" "OTU_0265" "Caldilinea aerophila DSM 14535 = NBRC 104270" "ncbi" "Caldilinea" "Caldilineae" "Chloroflexi"
"intI" "OTU_0066" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0144" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0189" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0220" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0234" "Acidithiobacillales bacterium SM23_46" "ncbi" NA "Acidithiobacillia" "Proteobacteria"
"intI" "OTU_0335" "Ferriphaselus amnicola" "ncbi" "Ferriphaselus" "Betaproteobacteria" "Proteobacteria"
"tolC" "OTU_0058" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0038" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"intI" "OTU_0095" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0147" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0031" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0165" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"vanA" "OTU_0018" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0291" "Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10" "ncbi" NA NA "Candidatus Handelsmanbacteria"
"acr3" "OTU_0170" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0185" "Solirubrobacterales bacterium 70-9" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"acr3" "OTU_0054" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0079" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0315" "Ignavibacteria bacterium GWA2_55_11" "ncbi" NA "Ignavibacteria" "Ignavibacteriae"
"acr3" "OTU_0501" "Planctomycetes bacterium GWF2_50_10" "ncbi" NA NA "Planctomycetes"
"acr3" "OTU_0212" "Acidobacteriales bacterium 59-55" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0314" "Dyella thiooxydans" "ncbi" "Dyella" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0887" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0497" "Streptomyces iranensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"aioA" "OTU_0081" "Roseomonas cervicalis ATCC 49957" "ncbi" "Roseomonas" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0003" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"vanA" "OTU_0022" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0850" "Chlorobium limicola DSM 245" "ncbi" "Chlorobium" "Chlorobia" "Chlorobi"
"acr3" "OTU_0906" "Actinomadura sp. CNU-125" "ncbi" "Actinomadura" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0454" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"vanA" "OTU_0012" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0254" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0295" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"vanA" "OTU_0002" "Paenibacillus thiaminolyticus" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0582" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0101" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0350" "Micromonospora coriariae" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0079" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0591" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"aioA" "OTU_0043" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0162" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0646" "Streptomyces iranensis" "ncbi" "Streptomyces" "Actinobacteria" "Actinobacteria"
"aioA" "OTU_0038" "Devosia sp. 67-54" "ncbi" "Devosia" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0030" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0258" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0065" "Mycobacterium kansasii" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0083" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"acr3" "OTU_0503" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0562" "Leptolyngbya valderiana BDU 20041" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"acr3" "OTU_0433" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"vanA" "OTU_0037" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0525" "Anaeromyxobacter sp. PSR-1" "ncbi" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0676" "Chloroflexi bacterium GWB2_54_36" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0246" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0312" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0474" "Micromonospora coriariae" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0744" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0209" "Micromonospora saelicesensis" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0732" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0022" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0592" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0694" "Actinomadura sp. CNU-125" "ncbi" "Actinomadura" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0570" "Anaerolineae bacterium CG2_30_64_16" "ncbi" NA "Anaerolineae" "Chloroflexi"
"acr3" "OTU_0801" "Conexibacter woesei DSM 14684" "ncbi" "Conexibacter" "Thermoleophilia" "Actinobacteria"
"arsM" "OTU_0897" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0035" "Micromonospora saelicesensis" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0445" "Micromonospora matsumotoense" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"acr3" "OTU_0894" "Sphaerobacter thermophilus DSM 20745" "ncbi" "Sphaerobacter" "Thermomicrobia" "Chloroflexi"
"intI" "OTU_0128" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"intI" "OTU_0233" "Sulfurifustis variabilis" "ncbi" "Sulfurifustis" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0121" "Methylobacillus flagellatus KT" "ncbi" "Methylobacillus" "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0030" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"arsM" "OTU_0195" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0126" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0339" "Methylobacillus flagellatus KT" "ncbi" "Methylobacillus" "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0020" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0873" "Solirubrobacterales bacterium 70-9" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"vanA" "OTU_0031" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0652" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0246" "Micromonospora saelicesensis" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"intI" "OTU_0210" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0834" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"intI" "OTU_0211" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"vanA" "OTU_0019" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0175" "Solirubrobacterales bacterium 70-9" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"acr3" "OTU_0642" "Solirubrobacterales bacterium 70-9" "ncbi" NA "Thermoleophilia" "Actinobacteria"
"tolC" "OTU_0033" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0093" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0029" "Acidobacteria bacterium SCGC AG-212-P17" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0106" "Rhodanobacter sp. Root179" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0157" "Methylobacillus flagellatus KT" "ncbi" "Methylobacillus" "Betaproteobacteria" "Proteobacteria"
"vanA" "OTU_0004" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"vanA" "OTU_0006" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"arsA" "OTU_0079" "Chloroflexi bacterium OLB13" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0626" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"acr3" "OTU_0740" "Micromonospora coriariae" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"aioA" "OTU_0027" "Bradyrhizobium sp. NAS96.2" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0556" "Actinobacteria bacterium RBG_16_68_12" "ncbi" NA NA "Actinobacteria"
"aioA" "OTU_0072" "Xanthobacter autotrophicus Py2" "ncbi" "Xanthobacter" "Alphaproteobacteria" "Proteobacteria"
"vanA" "OTU_0003" "Brevibacillus laterosporus" "ncbi" "Brevibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0881" "Micromonospora saelicesensis" "ncbi" "Micromonospora" "Actinobacteria" "Actinobacteria"
"ClassA" "OTU_0041" "Ralstonia insidiosa" "ncbi" "Ralstonia" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0559" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0243" "Rhodanobacter sp. Root480" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"tolC" "OTU_0037" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0628" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0178" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0010" "Rhodanobacter sp. Root480" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"vanA" "OTU_0027" "Paenibacillus jilunlii" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"acr3" "OTU_0516" "Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_63_16" "ncbi" NA NA "Candidatus Omnitrophica"
"intI" "OTU_0216" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0251" "Nitrosococcus watsonii C-113" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0049" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"tolC" "OTU_0011" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0088" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0355" "Gemmatimonadetes bacterium SCN 70-22" "ncbi" NA NA "Gemmatimonadetes"
"intI" "OTU_0338" "Nitrosococcus watsonii C-113" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"aioA" "OTU_0088" "Bradyrhizobium sp. BR 10245" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0025" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0092" "Nitrobacter hamburgensis X14" "ncbi" "Nitrobacter" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0183" "Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8" "ncbi" NA NA "Candidatus Firestonebacteria"
"intI" "OTU_0225" "Alicycliphilus sp. B1" "ncbi" "Alicycliphilus" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0200" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0668" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0042" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"tolC" "OTU_0056" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0490" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0040" "Nitrosococcus watsonii C-113" "ncbi" "Nitrosococcus" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0665" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"aioA" "OTU_0033" "Chelatococcus sp. CO-6" "ncbi" "Chelatococcus" "Alphaproteobacteria" "Proteobacteria"
"aioA" "OTU_0074" "Xanthobacter autotrophicus Py2" "ncbi" "Xanthobacter" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0073" "Candidatus Contendobacter odensis Run_B_J11" "ncbi" "Candidatus Contendobacter" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0344" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0344" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0861" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"acr3" "OTU_0082" "Paenibacillus sp. 32O-W" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"aioA" "OTU_0051" "Burkholderia arationis" "ncbi" "Caballeronia" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0141" "Rhodanobacter sp. Root480" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"acr3" "OTU_0194" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0357" "Verrucomicrobia bacterium SCN 57-15" "ncbi" NA NA "Verrucomicrobia"
"intI" "OTU_0023" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0057" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" "ncbi" NA NA "Acidobacteria"
"aioA" "OTU_0035" "Roseomonas cervicalis ATCC 49957" "ncbi" "Roseomonas" "Alphaproteobacteria" "Proteobacteria"
"tolC" "OTU_0009" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"aioA" "OTU_0078" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0231" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"arsM" "OTU_1426" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0669" "Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0020" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"intI" "OTU_0019" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"intI" "OTU_0048" "Thiolapillus brandeum" "ncbi" "Thiolapillus" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0227" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0055" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"acr3" "OTU_0386" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"arsM" "OTU_0300" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0076" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0196" "Leptolyngbya boryana IAM M-101" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
"tolC" "OTU_0036" "Betaproteobacteria bacterium SCGC AG-212-J23" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"acr3" "OTU_0720" "Acidobacteria bacterium SCN 69-37" "ncbi" NA NA "Acidobacteria"
"intI" "OTU_0324" "Geobacter metallireducens GS-15" "ncbi" "Geobacter" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0836" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0411" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_1089" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0022" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"acr3" "OTU_0526" "Planctomycetes bacterium GWF2_50_10" "ncbi" NA NA "Planctomycetes"
"arsM" "OTU_0156" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"arsM" "OTU_0424" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0177" "Candidatus Accumulibacter sp. SK-02" "ncbi" "Candidatus Accumulibacter" "Betaproteobacteria" "Proteobacteria"
"intI" "OTU_0013" "Candidatus Desulfofervidus auxilii" "ncbi" "Candidatus Desulfofervidus" "Deltaproteobacteria" "Proteobacteria"
"acr3" "OTU_0657" "Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8" "ncbi" NA NA "Candidatus Firestonebacteria"
"aioA" "OTU_0048" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsM" "OTU_0091" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0081" "Acidobacterium capsulatum ATCC 51196" "ncbi" "Acidobacterium" "Acidobacteriia" "Acidobacteria"
"aioA" "OTU_0094" "Bosea sp. DSM 18164" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"acr3" "OTU_0064" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"acr3" "OTU_0846" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"arsM" "OTU_1240" "Acidobacteriales bacterium 13_2_20CM_2_55_5" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0392" "Candidatus Koribacter versatilis Ellin345" "ncbi" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria"
"acr3" "OTU_0351" "Gemmatimonas sp. SG8_28" "ncbi" "Gemmatimonas" "Gemmatimonadetes" "Gemmatimonadetes"
"intI" "OTU_0037" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0009" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_0558" "Acidobacteriales bacterium 13_2_20CM_55_8" "ncbi" NA "Acidobacteriia" "Acidobacteria"
"intI" "OTU_0226" "Sulfuricaulis limicola" "ncbi" "Sulfuricaulis" "Gammaproteobacteria" "Proteobacteria"
"intI" "OTU_0151" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"intI" "OTU_0183" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"arsM" "OTU_1656" "Chloroflexi bacterium 13_1_40CM_55_7" "ncbi" NA NA "Chloroflexi"
"intI" "OTU_0175" "Candidatus Nitrospira nitrificans" "ncbi" "Nitrospira" "Nitrospira" "Nitrospirae"
"aioA" "OTU_0032" "Bradyrhizobium sp. NAS96.2" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0261" "Oscillatoriales cyanobacterium JSC-12" "ncbi" NA NA "Cyanobacteria"
"aioA" "OTU_0093" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"intI" "OTU_0142" "Leptolyngbya boryana IAM M-101" "ncbi" "Leptolyngbya" NA "Cyanobacteria"
