"db" "query" "genus" "class" "phylum" "Organism"
"ncbi" "Acidobacterium capsulatum ATCC 51196" "Acidobacterium" "Acidobacteriia" "Acidobacteria" "Acidobacterium capsulatum ATCC 51196"
"ncbi" "Chloroflexi bacterium RBG_16_51_9" NA NA "Chloroflexi" "Chloroflexi bacterium RBG_16_51_9"
"ncbi" "Anaerolineae bacterium CG2_30_64_16" NA "Anaerolineae" "Chloroflexi" "Anaerolineae bacterium CG2_30_64_16"
"ncbi" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49" NA "Deltaproteobacteria" "Proteobacteria" "Deltaproteobacteria bacterium RIFCSPHIGHO2_01_FULL_43_49"
"ncbi" "Nitrospirae bacterium GWD2_57_9" NA NA "Nitrospirae" "Nitrospirae bacterium GWD2_57_9"
"ncbi" "Anaerolineae bacterium CG2_30_57_67" NA "Anaerolineae" "Chloroflexi" "Anaerolineae bacterium CG2_30_57_67"
"ncbi" "Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17" NA "Deltaproteobacteria" "Proteobacteria" "Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_60_17"
"ncbi" "Chloroflexi bacterium RBG_13_66_10" NA NA "Chloroflexi" "Chloroflexi bacterium RBG_13_66_10"
"ncbi" "Armatimonadetes bacterium RBG_16_58_9" NA NA "Armatimonadetes" "Armatimonadetes bacterium RBG_16_58_9"
"ncbi" "Nitrospirae bacterium 13_1_40CM_4_62_6" NA NA "Nitrospirae" "Nitrospirae bacterium 13_1_40CM_4_62_6"
"ncbi" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28" NA NA "Acidobacteria" "Acidobacteria bacterium RIFCSPLOWO2_02_FULL_61_28"
"ncbi" "Aspergillus lentulus" "Aspergillus" "Eurotiomycetes" "Ascomycota" "Aspergillus lentulus"
"ncbi" "Candidatus Koribacter versatilis Ellin345" "Candidatus Koribacter" "Acidobacteriia" "Acidobacteria" "Candidatus Koribacter versatilis Ellin345"
"ncbi" "Leptolyngbya valderiana BDU 20041" "Leptolyngbya" NA "Cyanobacteria" "Leptolyngbya valderiana BDU 20041"
"ncbi" "Verrucomicrobia bacterium SCN 57-15" NA NA "Verrucomicrobia" "Verrucomicrobia bacterium SCN 57-15"
"ncbi" "Chloroflexi bacterium 44-23" NA NA "Chloroflexi" "Chloroflexi bacterium 44-23"
"ncbi" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11" NA "Alphaproteobacteria" "Proteobacteria" "Alphaproteobacteria bacterium 13_1_20CM_4_65_11"
"ncbi" "Candidatus Aminicenantes bacterium RBG_19FT_COMBO_65_30" NA NA "Candidatus Aminicenantes" "Candidatus Aminicenantes bacterium RBG_19FT_COMBO_65_30"
"ncbi" "Planctomycetes bacterium GWF2_50_10" NA NA "Planctomycetes" "Planctomycetes bacterium GWF2_50_10"
"ncbi" "Anaeromyxobacter sp. PSR-1" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria" "Anaeromyxobacter sp. PSR-1"
"ncbi" "Actinobacteria bacterium RBG_16_68_12" NA NA "Actinobacteria" "Actinobacteria bacterium RBG_16_68_12"
"ncbi" "Hydrocarboniphaga effusa AP103" "Hydrocarboniphaga" "Gammaproteobacteria" "Proteobacteria" "Hydrocarboniphaga effusa AP103"
"ncbi" "Caulobacter sp. Root342" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root342"
"ncbi" "Xanthomonas fuscans subsp. aurantifolii str. ICPB 11122" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas fuscans subsp. aurantifolii str. ICPB 11122"
"ncbi" "Sphingomonas sp. TDK1" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. TDK1"
"ncbi" "Paracoccus versutus" "Paracoccus" "Alphaproteobacteria" "Proteobacteria" "Paracoccus versutus"
"ncbi" "Burkholderia fungorum" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia fungorum"
"ncbi" "Xanthomonas arboricola pv. pruni str. MAFF 311562" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas arboricola pv. pruni str. MAFF 311562"
"ncbi" "Burkholderia pseudomallei" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia pseudomallei"
"ncbi" "Cupriavidus necator N-1" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus necator N-1"
"ncbi" "Pantoea sp. AS-PWVM4" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea sp. AS-PWVM4"
"ncbi" "Caulobacter sp. Root1472" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root1472"
"ncbi" "Burkholderia ubonensis MSMB22" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia ubonensis MSMB22"
"ncbi" "Burkholderia sp. MP-1" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. MP-1"
"ncbi" "Marinobacterium sp. AK27" "Marinobacterium" "Gammaproteobacteria" "Proteobacteria" "Marinobacterium sp. AK27"
"ncbi" "Pseudomonas balearica" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas balearica"
"ncbi" "Ralstonia solanacearum" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia solanacearum"
"ncbi" "Serratia marcescens FGI94" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia marcescens FGI94"
"ncbi" "Cupriavidus sp. SHE" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus sp. SHE"
"ncbi" "Rhizobium miluonense" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium miluonense"
"ncbi" "Anaeromyxobacter sp. Fw109-5" "Anaeromyxobacter" "Deltaproteobacteria" "Proteobacteria" "Anaeromyxobacter sp. Fw109-5"
"ncbi" "Skermanella stibiiresistens SB22" "Skermanella" "Alphaproteobacteria" "Proteobacteria" "Skermanella stibiiresistens SB22"
"ncbi" "Sphaerotilus natans subsp. natans DSM 6575" "Sphaerotilus" "Betaproteobacteria" "Proteobacteria" "Sphaerotilus natans subsp. natans DSM 6575"
"ncbi" "Ralstonia solanacearum Po82" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia solanacearum Po82"
"ncbi" "Pseudomonas sp. UW4" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. UW4"
"ncbi" "Microbulbifer thermotolerans" "Microbulbifer" "Gammaproteobacteria" "Proteobacteria" "Microbulbifer thermotolerans"
"ncbi" "Paraburkholderia tropica" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia tropica"
"ncbi" "Burkholderia rhizoxinica HKI 454" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia rhizoxinica HKI 454"
"ncbi" "Sphingomonas hankookensis" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas hankookensis"
"ncbi" "Caulobacter sp. K31" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. K31"
"ncbi" "Pantoea rwandensis" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea rwandensis"
"ncbi" "Herbaspirillum sp. TSA66" "Noviherbaspirillum" "Betaproteobacteria" "Proteobacteria" "Herbaspirillum sp. TSA66"
"ncbi" "Pseudomonas sp. CMAA1215" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. CMAA1215"
"ncbi" "beta proteobacterium AAP65" NA "Betaproteobacteria" "Proteobacteria" "beta proteobacterium AAP65"
"ncbi" "Marinomonas aquimarina" "Marinomonas" "Gammaproteobacteria" "Proteobacteria" "Marinomonas aquimarina"
"ncbi" "Ralstonia solanacearum" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia solanacearum"
"ncbi" "Chlorobium phaeobacteroides DSM 266" "Chlorobium" "Chlorobia" "Chlorobi" "Chlorobium phaeobacteroides DSM 266"
"ncbi" "Sphingomonas endophytica" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas endophytica"
"ncbi" "Tatumella morbirosei" "Tatumella" "Gammaproteobacteria" "Proteobacteria" "Tatumella morbirosei"
"ncbi" "Leptothrix cholodnii SP-6" "Leptothrix" "Betaproteobacteria" "Proteobacteria" "Leptothrix cholodnii SP-6"
"ncbi" "Paraburkholderia glathei" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia glathei"
"ncbi" "Pantoea ananatis" "Pantoea" "Gammaproteobacteria" "Proteobacteria" "Pantoea ananatis"
"ncbi" "Methylovorus sp. MM1" "Methylovorus" "Betaproteobacteria" "Proteobacteria" "Methylovorus sp. MM1"
"ncbi" "Pseudomonas cremoricolorata" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas cremoricolorata"
"ncbi" "Allochromatium vinosum DSM 180" "Allochromatium" "Gammaproteobacteria" "Proteobacteria" "Allochromatium vinosum DSM 180"
"ncbi" "Burkholderia cepacia" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cepacia"
"ncbi" "Citrobacter sp. MGH 55" "Citrobacter" "Gammaproteobacteria" "Proteobacteria" "Citrobacter sp. MGH 55"
"ncbi" "Desulfovibrio sp. X2" "Desulfovibrio" "Deltaproteobacteria" "Proteobacteria" "Desulfovibrio sp. X2"
"ncbi" "Burkholderia sp. LMG 29323" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29323"
"ncbi" "Rhizobium sp. AP16" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium sp. AP16"
"ncbi" "Blastochloris viridis" "Blastochloris" "Alphaproteobacteria" "Proteobacteria" "Blastochloris viridis"
"ncbi" "Alcaligenaceae bacterium LMG 29303" "Orrella" "Betaproteobacteria" "Proteobacteria" "Alcaligenaceae bacterium LMG 29303"
"ncbi" "Pedosphaera parvula Ellin514" "Pedosphaera" "Verrucomicrobiae" "Verrucomicrobia" "Pedosphaera parvula Ellin514"
"ncbi" "Xanthomonas fuscans subsp. fuscans" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas fuscans subsp. fuscans"
"ncbi" "Acinetobacter baumannii 1294243" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter baumannii 1294243"
"ncbi" "Enterobacter hormaechei subsp. steigerwaltii" "Enterobacter" "Gammaproteobacteria" "Proteobacteria" "Enterobacter hormaechei subsp. steigerwaltii"
"ncbi" "Serratia liquefaciens ATCC 27592" "Serratia" "Gammaproteobacteria" "Proteobacteria" "Serratia liquefaciens ATCC 27592"
"ncbi" "Variovorax sp. Root411" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax sp. Root411"
"ncbi" "Erwinia amylovora" "Erwinia" "Gammaproteobacteria" "Proteobacteria" "Erwinia amylovora"
"ncbi" "Variovorax paradoxus" "Variovorax" "Betaproteobacteria" "Proteobacteria" "Variovorax paradoxus"
"ncbi" "Cupriavidus metallidurans CH34" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus metallidurans CH34"
"ncbi" "Burkholderia megalochromosomata" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Burkholderia megalochromosomata"
"ncbi" "Caulobacter sp. Root487D2Y" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root487D2Y"
"ncbi" "Caulobacter vibrioides" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter vibrioides"
"ncbi" "Aureimonas ureilytica" "Aureimonas" "Alphaproteobacteria" "Proteobacteria" "Aureimonas ureilytica"
"ncbi" "Kosakonia oryzae" "Kosakonia" "Gammaproteobacteria" "Proteobacteria" "Kosakonia oryzae"
"ncbi" "Thiorhodococcus sp. AK35" "Imhoffiella" "Gammaproteobacteria" "Proteobacteria" "Thiorhodococcus sp. AK35"
"ncbi" "Arenimonas donghaensis DSM 18148 = HO3-R19" "Arenimonas" "Gammaproteobacteria" "Proteobacteria" "Arenimonas donghaensis DSM 18148 = HO3-R19"
"ncbi" "Sinorhizobium sp. RAC02" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria" "Sinorhizobium sp. RAC02"
"ncbi" "Terrimicrobium sacchariphilum" "Terrimicrobium" "Spartobacteria" "Verrucomicrobia" "Terrimicrobium sacchariphilum"
"ncbi" "Shewanella amazonensis SB2B" "Shewanella" "Gammaproteobacteria" "Proteobacteria" "Shewanella amazonensis SB2B"
"ncbi" "Paraburkholderia udeis" "Caballeronia" "Betaproteobacteria" "Proteobacteria" "Paraburkholderia udeis"
"ncbi" "Bosea vaviloviae" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea vaviloviae"
"ncbi" "Cupriavidus basilensis OR16" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus basilensis OR16"
"ncbi" "Pseudomonas psychrotolerans L19" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas psychrotolerans L19"
"ncbi" "Burkholderia cenocepacia J2315" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cenocepacia J2315"
"ncbi" "Acidovorax sp. Leaf160" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. Leaf160"
"ncbi" "Pseudomonas protegens CHA0" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas protegens CHA0"
"ncbi" "Pseudomonas syringae pv. actinidiae ICMP 18884" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas syringae pv. actinidiae ICMP 18884"
"ncbi" "Erwinia piriflorinigrans CFBP 5888" "Erwinia" "Gammaproteobacteria" "Proteobacteria" "Erwinia piriflorinigrans CFBP 5888"
"ncbi" "Burkholderia sp. LMG 29316" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29316"
"ncbi" "Sphingobium quisquiliarum P25" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium quisquiliarum P25"
"ncbi" "Gynuella sunshinyii YC6258" "Gynuella" "Gammaproteobacteria" "Proteobacteria" "Gynuella sunshinyii YC6258"
"ncbi" "Bordetella avium 197N" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella avium 197N"
"ncbi" "Burkholderia sp. LMG 29317" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29317"
"ncbi" "Burkholderia sp. LMG 29318" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. LMG 29318"
"ncbi" "Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896" "Asticcacaulis" "Alphaproteobacteria" "Proteobacteria" "Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896"
"ncbi" "Thauera linaloolentis 47Lol = DSM 12138" "Thauera" "Betaproteobacteria" "Proteobacteria" "Thauera linaloolentis 47Lol = DSM 12138"
"ncbi" "Burkholderia sp. SJ98" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. SJ98"
"ncbi" "Acinetobacter sp. CIP-A165" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter sp. CIP-A165"
"ncbi" "Vibrio sp. MEBiC08052" "Vibrio" "Gammaproteobacteria" "Proteobacteria" "Vibrio sp. MEBiC08052"
"ncbi" "Burkholderia sp. HB1" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. HB1"
"ncbi" "Massilia sp. Root418" "Massilia" "Betaproteobacteria" "Proteobacteria" "Massilia sp. Root418"
"ncbi" "Azoarcus sp. CIB" "Azoarcus" "Betaproteobacteria" "Proteobacteria" "Azoarcus sp. CIB"
"ncbi" "Pseudomonas sp. A3(2016)" NA NA NA "Pseudomonas sp. A3(2016)"
"ncbi" "Rhizobium multihospitium" "Rhizobium" "Alphaproteobacteria" "Proteobacteria" "Rhizobium multihospitium"
"ncbi" "Pseudomonas psychrotolerans" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas psychrotolerans"
"ncbi" "Acidovorax sp. KKS102" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. KKS102"
"ncbi" "Acinetobacter sp. NIPH 2100" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter sp. NIPH 2100"
"ncbi" "Pseudomonas stutzeri A1501" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas stutzeri A1501"
"ncbi" "Xanthomonas campestris" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas campestris"
"ncbi" "Bosea sp. RAC05" "Bosea" "Alphaproteobacteria" "Proteobacteria" "Bosea sp. RAC05"
"ncbi" "Pseudomonas sp. M1" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas sp. M1"
"ncbi" "Cupriavidus gilardii CR3" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus gilardii CR3"
"ncbi" "Lelliottia amnigena" "Lelliottia" "Gammaproteobacteria" "Proteobacteria" "Lelliottia amnigena"
"ncbi" "Pandoraea apista" "Pandoraea" "Betaproteobacteria" "Proteobacteria" "Pandoraea apista"
"ncbi" "Bordetella flabilis" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella flabilis"
"ncbi" "Methylovorus glucosetrophus SIP3-4" "Methylovorus" "Betaproteobacteria" "Proteobacteria" "Methylovorus glucosetrophus SIP3-4"
"ncbi" "Marichromatium gracile" "Marichromatium" "Gammaproteobacteria" "Proteobacteria" "Marichromatium gracile"
"ncbi" "Rhodopseudomonas palustris" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris"
"ncbi" "Rhodopseudomonas palustris HaA2" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria" "Rhodopseudomonas palustris HaA2"
"ncbi" "Burkholderia sp. PAMC 26561" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. PAMC 26561"
"ncbi" "Pseudomonas putida" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida"
"ncbi" "Massilia sp. Root418" "Massilia" "Betaproteobacteria" "Proteobacteria" "Massilia sp. Root418"
"ncbi" "Thioflavicoccus mobilis 8321" "Thioflavicoccus" "Gammaproteobacteria" "Proteobacteria" "Thioflavicoccus mobilis 8321"
"ncbi" "Sphingobium sp. SYK-6" "Sphingobium" "Alphaproteobacteria" "Proteobacteria" "Sphingobium sp. SYK-6"
"ncbi" "Phaeospirillum molischianum DSM 120" "Phaeospirillum" "Alphaproteobacteria" "Proteobacteria" "Phaeospirillum molischianum DSM 120"
"ncbi" "Azospirillum brasilense" "Azospirillum" "Alphaproteobacteria" "Proteobacteria" "Azospirillum brasilense"
"ncbi" "Burkholderia cenocepacia H111" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia cenocepacia H111"
"ncbi" "Xanthomonas campestris" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas campestris"
"ncbi" "Acidovorax avenae subsp. avenae ATCC 19860" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax avenae subsp. avenae ATCC 19860"
"ncbi" "Desulfobulbus sp. Tol-SR" "Desulfobulbus" "Deltaproteobacteria" "Proteobacteria" "Desulfobulbus sp. Tol-SR"
"ncbi" "Massilia sp. NR 4-1" "Massilia" "Betaproteobacteria" "Proteobacteria" "Massilia sp. NR 4-1"
"ncbi" "Amantichitinum ursilacus" "Amantichitinum" "Betaproteobacteria" "Proteobacteria" "Amantichitinum ursilacus"
"ncbi" "Alcanivorax sp. Nap_24" "Alcanivorax" "Gammaproteobacteria" "Proteobacteria" "Alcanivorax sp. Nap_24"
"ncbi" "Burkholderia territorii" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia territorii"
"ncbi" "Arenimonas metalli CF5-1" "Arenimonas" "Gammaproteobacteria" "Proteobacteria" "Arenimonas metalli CF5-1"
"ncbi" "Pseudomonas psychrotolerans" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas psychrotolerans"
"ncbi" "Aureimonas sp. AU20" "Aureimonas" "Alphaproteobacteria" "Proteobacteria" "Aureimonas sp. AU20"
"ncbi" "Pseudomonas aeruginosa CF18" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas aeruginosa CF18"
"ncbi" "Bordetella hinzii" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella hinzii"
"ncbi" "Candidatus Paraburkholderia calva" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria" "Candidatus Paraburkholderia calva"
"ncbi" "Caulobacter crescentus OR37" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter crescentus OR37"
"ncbi" "Buttiauxella brennerae ATCC 51605" "Buttiauxella" "Gammaproteobacteria" "Proteobacteria" "Buttiauxella brennerae ATCC 51605"
"ncbi" "Sphingomonas sp. Leaf339" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf339"
"ncbi" "Cupriavidus sp. HMR-1" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Cupriavidus sp. HMR-1"
"ncbi" "Sphingomonas sp. Leaf25" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria" "Sphingomonas sp. Leaf25"
"ncbi" "Thalassospira profundimaris WP0211" "Thalassospira" "Alphaproteobacteria" "Proteobacteria" "Thalassospira profundimaris WP0211"
"ncbi" "Rhodospirillum photometricum DSM 122" "Pararhodospirillum" "Alphaproteobacteria" "Proteobacteria" "Rhodospirillum photometricum DSM 122"
"ncbi" "Burkholderia sp. YI23" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia sp. YI23"
"ncbi" "Caulobacter sp. Root655" "Caulobacter" "Alphaproteobacteria" "Proteobacteria" "Caulobacter sp. Root655"
"ncbi" "Xanthomonas perforans 91-118" "Xanthomonas" "Gammaproteobacteria" "Proteobacteria" "Xanthomonas perforans 91-118"
"ncbi" "Citrobacter europaeus" "Citrobacter" "Gammaproteobacteria" "Proteobacteria" "Citrobacter europaeus"
"ncbi" "Burkholderia multivorans ATCC 17616" "Burkholderia" "Betaproteobacteria" "Proteobacteria" "Burkholderia multivorans ATCC 17616"
"ncbi" "Acidovorax sp. GW101-3H11" "Acidovorax" "Betaproteobacteria" "Proteobacteria" "Acidovorax sp. GW101-3H11"
"ncbi" "Achromobacter sp. DMS1" "Achromobacter" "Betaproteobacteria" "Proteobacteria" "Achromobacter sp. DMS1"
"ncbi" "Ralstonia insidiosa" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia insidiosa"
"ncbi" "Asticcacaulis sp. AC460" "Asticcacaulis" "Alphaproteobacteria" "Proteobacteria" "Asticcacaulis sp. AC460"
"ncbi" "Bordetella bronchiseptica" "Bordetella" "Betaproteobacteria" "Proteobacteria" "Bordetella bronchiseptica"
"ncbi" "Rhodospirillum rubrum ATCC 11170" "Rhodospirillum" "Alphaproteobacteria" "Proteobacteria" "Rhodospirillum rubrum ATCC 11170"
"ncbi" "Ralstonia sp. MD27" "Ralstonia" "Betaproteobacteria" "Proteobacteria" "Ralstonia sp. MD27"
"ncbi" "Ralstonia eutropha JMP134" "Cupriavidus" "Betaproteobacteria" "Proteobacteria" "Ralstonia eutropha JMP134"
"ncbi" "Azospirillum brasilense Sp245" "Azospirillum" "Alphaproteobacteria" "Proteobacteria" "Azospirillum brasilense Sp245"
"ncbi" "Alcanivorax hongdengensis A-11-3" "Alcanivorax" "Gammaproteobacteria" "Proteobacteria" "Alcanivorax hongdengensis A-11-3"
"ncbi" "Acinetobacter sp. NIPH 298" "Acinetobacter" "Gammaproteobacteria" "Proteobacteria" "Acinetobacter sp. NIPH 298"
"ncbi" "Desulfobulbus propionicus DSM 2032" "Desulfobulbus" "Deltaproteobacteria" "Proteobacteria" "Desulfobulbus propionicus DSM 2032"
"ncbi" "Dyella japonica A8" "Dyella" "Gammaproteobacteria" "Proteobacteria" "Dyella japonica A8"
"ncbi" "Pseudomonas syringae pv. actinidiae ICMP 19071" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas syringae pv. actinidiae ICMP 19071"
"ncbi" "Pseudomonas putida" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria" "Pseudomonas putida"
"ncbi" "Alcanivorax sp. HI0044" "Alcanivorax" "Gammaproteobacteria" "Proteobacteria" "Alcanivorax sp. HI0044"
"ncbi" "Azoarcus sp. KH32C" "Azoarcus" "Betaproteobacteria" "Proteobacteria" "Azoarcus sp. KH32C"
"ncbi" "Sandaracinus amylolyticus" "Sandaracinus" "Deltaproteobacteria" "Proteobacteria" "Sandaracinus amylolyticus"
"ncbi" "Mesorhizobium sp. LC103" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria" "Mesorhizobium sp. LC103"
